,sno,AFRDifference[AFR],BatteryVoltage[BatteryVoltage],EngineRunningTime[Time_s],IgnitionTiming[Angle],AirTemp[Temperature],CoolantTemp[Temperature],MAPSource[Pressure],LambdaSensor1[AFR],BaseFuel[Percentage],BaseIgnition[AngleIgnSprt2K],IgnitionCoolantTempCorrection[AngleOffset10deg],IgnitionAirTempCorrection[Angle],RPM[EngineSpeed]
35831,35832,-39.0,12903.0,3150.0,129.0,3345.0,3588.0,328.0,1028.0,333.0,320.0,109.0,0.0,1277.0
35832,35833,-28.0,12871.0,3150.0,129.0,3345.0,3588.0,324.0,1028.0,333.0,320.0,109.0,0.0,1277.0
35833,35834,-27.0,12887.0,3150.0,130.0,3346.0,3590.0,324.0,1027.0,333.0,321.0,109.0,0.0,1287.0
35834,35835,-28.0,12887.0,3150.0,130.0,3345.0,3588.0,323.0,1028.0,333.0,321.0,109.0,0.0,1282.0
35835,35836,-29.0,12871.0,3150.0,130.0,3345.0,3590.0,322.0,1029.0,332.0,321.0,109.0,0.0,1304.0
35836,35837,-38.0,12887.0,3150.0,130.0,3345.0,3588.0,322.0,1038.0,332.0,321.0,109.0,0.0,1302.0
35837,35838,-19.0,12887.0,3150.0,130.0,3345.0,3590.0,319.0,1019.0,330.0,321.0,109.0,0.0,1311.0
35838,35839,-23.0,12903.0,3150.0,130.0,3345.0,3590.0,318.0,1023.0,330.0,321.0,109.0,0.0,1308.0
35839,35840,-17.0,12918.0,3150.0,131.0,3345.0,3590.0,319.0,1017.0,330.0,322.0,109.0,0.0,1314.0
35840,35841,-14.0,12903.0,3151.0,130.0,3345.0,3588.0,320.0,1014.0,332.0,321.0,109.0,0.0,1310.0
35841,35842,-14.0,12918.0,3151.0,130.0,3345.0,3588.0,322.0,1014.0,332.0,321.0,109.0,0.0,1282.0
35842,35843,-12.0,12856.0,3151.0,130.0,3345.0,3588.0,329.0,1012.0,336.0,321.0,109.0,0.0,1287.0
35843,35844,-1.0,12887.0,3151.0,130.0,3345.0,3590.0,347.0,1001.0,348.0,321.0,109.0,0.0,1302.0
35844,35845,1.0,12903.0,3151.0,131.0,3345.0,3590.0,359.0,999.0,357.0,322.0,109.0,0.0,1318.0
35845,35846,-3.0,12903.0,3151.0,132.0,3345.0,3588.0,377.0,1003.0,377.0,323.0,109.0,0.0,1356.0
35846,35847,-3.0,12887.0,3151.0,133.0,3345.0,3588.0,411.0,1003.0,406.0,324.0,109.0,0.0,1371.0
35847,35848,-5.0,12856.0,3151.0,125.0,3345.0,3588.0,428.0,1005.0,414.0,317.0,109.0,-1.0,1340.0
35848,35849,-2.0,12887.0,3151.0,118.0,3345.0,3590.0,446.0,1002.0,427.0,310.0,109.0,-1.0,1324.0
35849,35850,-14.0,12856.0,3151.0,111.0,3346.0,3590.0,469.0,1014.0,455.0,303.0,109.0,-1.0,1388.0
35850,35851,-85.0,12887.0,3151.0,109.0,3346.0,3588.0,474.0,1085.0,462.0,301.0,109.0,-1.0,1400.0
35851,35852,-87.0,12871.0,3152.0,107.0,3346.0,3588.0,481.0,1087.0,466.0,299.0,109.0,-1.0,1403.0
35852,35853,-141.0,12856.0,3152.0,106.0,3346.0,3588.0,485.0,1141.0,472.0,298.0,109.0,-1.0,1414.0
35853,35854,-128.0,12871.0,3152.0,106.0,3346.0,3590.0,488.0,1128.0,476.0,298.0,109.0,-1.0,1457.0
35854,35855,-132.0,12825.0,3152.0,108.0,3346.0,3590.0,485.0,1132.0,479.0,300.0,109.0,-1.0,1478.0
35855,35856,-92.0,12856.0,3152.0,110.0,3346.0,3590.0,480.0,1092.0,477.0,302.0,109.0,-1.0,1494.0
35856,35857,-89.0,12840.0,3152.0,113.0,3346.0,3590.0,477.0,1089.0,476.0,305.0,109.0,-1.0,1510.0
35857,35858,-57.0,12871.0,3152.0,115.0,3347.0,3588.0,471.0,1057.0,473.0,307.0,109.0,-1.0,1533.0
35858,35859,-56.0,12871.0,3152.0,119.0,3347.0,3588.0,463.0,1056.0,469.0,311.0,109.0,-1.0,1558.0
35859,35860,-39.0,12825.0,3152.0,123.0,3346.0,3588.0,455.0,1039.0,463.0,315.0,109.0,-1.0,1561.0
35860,35861,-17.0,12856.0,3152.0,139.0,3346.0,3588.0,396.0,1017.0,423.0,331.0,109.0,-1.0,1602.0
35861,35862,-17.0,12887.0,3152.0,139.0,3346.0,3588.0,359.0,1017.0,385.0,331.0,109.0,-1.0,1592.0
35862,35863,-21.0,12903.0,3153.0,140.0,3346.0,3588.0,327.0,1021.0,349.0,331.0,109.0,0.0,1586.0
35863,35864,-23.0,12871.0,3153.0,141.0,3347.0,3588.0,309.0,1023.0,334.0,332.0,109.0,0.0,1613.0
35864,35865,-17.0,12918.0,3153.0,141.0,3346.0,3590.0,296.0,1017.0,328.0,332.0,109.0,0.0,1619.0
35865,35866,-17.0,12903.0,3153.0,141.0,3346.0,3590.0,287.0,1017.0,323.0,332.0,109.0,0.0,1615.0
35866,35867,3.0,12903.0,3153.0,140.0,3347.0,3590.0,280.0,997.0,319.0,331.0,109.0,0.0,1597.0
35867,35868,52.0,12903.0,3153.0,139.0,3346.0,3588.0,279.0,948.0,318.0,330.0,109.0,0.0,1568.0
35868,35869,50.0,12903.0,3153.0,138.0,3347.0,3588.0,280.0,950.0,318.0,329.0,109.0,0.0,1540.0
35869,35870,84.0,12778.0,3153.0,137.0,3347.0,3590.0,283.0,916.0,319.0,328.0,109.0,0.0,1525.0
35870,35871,88.0,12809.0,3153.0,136.0,3347.0,3590.0,287.0,912.0,319.0,327.0,109.0,0.0,1487.0
35871,35872,92.0,12840.0,3153.0,135.0,3347.0,3588.0,293.0,908.0,321.0,326.0,109.0,0.0,1460.0
35872,35873,92.0,12840.0,3153.0,135.0,3347.0,3590.0,296.0,908.0,322.0,326.0,109.0,0.0,1439.0
35873,35874,84.0,12840.0,3154.0,134.0,3346.0,3588.0,301.0,916.0,323.0,325.0,109.0,0.0,1419.0
35874,35875,83.0,12840.0,3154.0,133.0,3347.0,3590.0,302.0,917.0,323.0,324.0,109.0,0.0,1393.0
35875,35876,84.0,12809.0,3154.0,133.0,3346.0,3590.0,304.0,916.0,324.0,324.0,109.0,0.0,1376.0
35876,35877,74.0,12840.0,3154.0,132.0,3346.0,3590.0,305.0,926.0,324.0,323.0,109.0,0.0,1368.0
35877,35878,72.0,12840.0,3154.0,132.0,3347.0,3590.0,306.0,928.0,324.0,323.0,109.0,0.0,1359.0
35878,35879,64.0,12825.0,3154.0,131.0,3347.0,3588.0,306.0,936.0,325.0,322.0,109.0,0.0,1342.0
35879,35880,64.0,12856.0,3154.0,131.0,3347.0,3588.0,309.0,936.0,325.0,322.0,109.0,0.0,1320.0
35880,35881,57.0,12809.0,3154.0,131.0,3347.0,3588.0,312.0,943.0,326.0,322.0,109.0,0.0,1332.0
35881,35882,58.0,12840.0,3154.0,130.0,3347.0,3590.0,312.0,942.0,326.0,321.0,109.0,0.0,1307.0
35882,35883,52.0,12778.0,3154.0,131.0,3347.0,3590.0,314.0,948.0,327.0,322.0,109.0,0.0,1320.0
35883,35884,49.0,12856.0,3154.0,129.0,3346.0,3590.0,317.0,951.0,329.0,320.0,109.0,0.0,1262.0
35884,35885,44.0,12793.0,3154.0,129.0,3347.0,3590.0,317.0,956.0,329.0,320.0,109.0,0.0,1280.0
35885,35886,42.0,12840.0,3154.0,130.0,3347.0,3588.0,317.0,958.0,329.0,321.0,109.0,0.0,1282.0
35886,35887,32.0,12840.0,3155.0,129.0,3347.0,3590.0,317.0,968.0,329.0,320.0,109.0,0.0,1252.0
35887,35888,34.0,12840.0,3155.0,129.0,3347.0,3588.0,319.0,966.0,330.0,320.0,109.0,0.0,1261.0
35888,35889,28.0,12793.0,3155.0,129.0,3347.0,3590.0,321.0,972.0,330.0,320.0,109.0,0.0,1241.0
35889,35890,5.0,12840.0,3155.0,129.0,3347.0,3590.0,321.0,995.0,331.0,320.0,109.0,0.0,1231.0
35890,35891,5.0,12856.0,3155.0,129.0,3346.0,3588.0,324.0,995.0,331.0,320.0,109.0,0.0,1227.0
35891,35892,-11.0,12856.0,3155.0,129.0,3347.0,3590.0,326.0,1011.0,332.0,320.0,109.0,0.0,1240.0
35892,35893,-11.0,12856.0,3155.0,129.0,3347.0,3590.0,324.0,1011.0,332.0,320.0,109.0,0.0,1247.0
35893,35894,-5.0,12918.0,3155.0,129.0,3347.0,3588.0,324.0,1005.0,332.0,320.0,109.0,0.0,1245.0
35894,35895,-3.0,12903.0,3155.0,129.0,3347.0,3588.0,325.0,1003.0,334.0,320.0,109.0,0.0,1256.0
35895,35896,-13.0,12918.0,3155.0,129.0,3346.0,3588.0,324.0,1013.0,332.0,320.0,109.0,0.0,1248.0
35896,35897,-18.0,12887.0,3155.0,129.0,3347.0,3590.0,324.0,1018.0,333.0,320.0,109.0,0.0,1273.0
35897,35898,-14.0,12903.0,3156.0,129.0,3347.0,3590.0,323.0,1014.0,332.0,320.0,109.0,0.0,1259.0
35898,35899,-17.0,12903.0,3156.0,129.0,3347.0,3588.0,322.0,1017.0,331.0,320.0,109.0,0.0,1244.0
35899,35900,-16.0,12887.0,3156.0,129.0,3346.0,3590.0,324.0,1016.0,332.0,320.0,109.0,0.0,1250.0
35900,35901,-17.0,12825.0,3156.0,129.0,3345.0,3590.0,322.0,1017.0,332.0,320.0,109.0,0.0,1269.0
35901,35902,-17.0,12840.0,3156.0,129.0,3345.0,3590.0,323.0,1017.0,332.0,320.0,109.0,0.0,1253.0
35902,35903,-19.0,12825.0,3156.0,129.0,3345.0,3590.0,322.0,1019.0,330.0,320.0,109.0,0.0,1244.0
35903,35904,-18.0,12809.0,3156.0,129.0,3346.0,3590.0,324.0,1018.0,332.0,320.0,109.0,0.0,1255.0
35904,35905,-17.0,12793.0,3156.0,129.0,3346.0,3588.0,324.0,1017.0,332.0,320.0,109.0,0.0,1256.0
35905,35906,-17.0,12809.0,3156.0,129.0,3345.0,3590.0,321.0,1017.0,332.0,320.0,109.0,0.0,1257.0
35906,35907,-18.0,12809.0,3156.0,129.0,3345.0,3590.0,324.0,1018.0,331.0,320.0,109.0,0.0,1246.0
35907,35908,-16.0,12793.0,3156.0,129.0,3346.0,3590.0,324.0,1016.0,332.0,320.0,109.0,0.0,1256.0
35908,35909,-18.0,12809.0,3156.0,129.0,3346.0,3588.0,323.0,1018.0,332.0,320.0,109.0,0.0,1233.0
35909,35910,-17.0,12840.0,3157.0,129.0,3345.0,3590.0,325.0,1017.0,332.0,320.0,109.0,0.0,1243.0
35910,35911,-16.0,12871.0,3157.0,129.0,3346.0,3590.0,325.0,1016.0,333.0,320.0,109.0,0.0,1252.0
35911,35912,-4.0,12856.0,3157.0,129.0,3346.0,3590.0,331.0,1004.0,337.0,320.0,109.0,0.0,1261.0
35912,35913,-16.0,12809.0,3157.0,129.0,3346.0,3590.0,350.0,1016.0,347.0,320.0,109.0,0.0,1256.0
35913,35914,-20.0,12856.0,3157.0,129.0,3346.0,3588.0,353.0,1020.0,347.0,320.0,109.0,0.0,1230.0
35914,35915,-15.0,12887.0,3157.0,129.0,3346.0,3590.0,363.0,1015.0,349.0,320.0,109.0,0.0,1221.0
35915,35916,-21.0,12840.0,3157.0,128.0,3346.0,3590.0,370.0,1021.0,357.0,320.0,109.0,-1.0,1241.0
35916,35917,-21.0,12871.0,3157.0,128.0,3346.0,3590.0,382.0,1021.0,362.0,320.0,109.0,-1.0,1232.0
35917,35918,-21.0,12871.0,3157.0,128.0,3346.0,3590.0,401.0,1021.0,371.0,320.0,109.0,-1.0,1219.0
35918,35919,-49.0,12825.0,3157.0,72.0,3347.0,3590.0,562.0,1049.0,511.0,264.0,109.0,-1.0,1218.0
35919,35920,-64.0,12825.0,3157.0,49.0,3348.0,3588.0,633.0,1061.0,544.0,242.0,109.0,-2.0,1379.0
35920,35921,-72.0,12809.0,3158.0,43.0,3348.0,3587.0,653.0,1066.0,559.0,236.0,109.0,-2.0,1430.0
35921,35922,-156.0,12793.0,3158.0,37.0,3348.0,3588.0,660.0,1149.0,564.0,235.0,104.0,-2.0,1481.0
35922,35923,-221.0,12793.0,3158.0,39.0,3348.0,3588.0,661.0,1214.0,564.0,237.0,104.0,-2.0,1517.0
35923,35924,-202.0,12809.0,3158.0,40.0,3347.0,3588.0,655.0,1196.0,560.0,238.0,104.0,-2.0,1514.0
35924,35925,-161.0,12809.0,3158.0,38.0,3347.0,3588.0,658.0,1154.0,564.0,236.0,104.0,-2.0,1486.0
35925,35926,-96.0,12746.0,3158.0,34.0,3347.0,3590.0,666.0,1088.0,570.0,232.0,104.0,-2.0,1467.0
35926,35927,-84.0,12762.0,3158.0,36.0,3347.0,3588.0,667.0,1076.0,572.0,234.0,104.0,-2.0,1500.0
35927,35928,-72.0,12778.0,3158.0,40.0,3347.0,3588.0,661.0,1065.0,563.0,238.0,104.0,-2.0,1553.0
35928,35929,-61.0,12778.0,3158.0,45.0,3347.0,3590.0,651.0,1055.0,554.0,243.0,104.0,-2.0,1576.0
35929,35930,-55.0,12762.0,3158.0,52.0,3347.0,3590.0,639.0,1051.0,541.0,249.0,105.0,-2.0,1623.0
35930,35931,-26.0,12793.0,3158.0,59.0,3347.0,3590.0,623.0,1025.0,528.0,256.0,105.0,-2.0,1666.0
